0.010453,0.176471,0.336364,0.118329,0.016871,0.338710,0.250000,0.372093,0.103913,0.240964,5.000000
0.111498,0.088235,0.309091,0.259861,0.013804,0.403226,0.259615,0.279070,0.073453,0.186747,6.000000
0.111498,0.303922,0.354545,0.285383,0.012270,0.161290,0.326923,0.360465,0.142279,0.325301,6.000000
0.052265,0.137255,0.245455,0.252900,0.127301,0.403226,0.442308,0.139535,0.143628,0.180723,6.000000
0.128920,0.068627,0.800000,0.329466,0.085890,0.419355,0.221154,0.255814,0.146520,0.174699,6.000000
0.121951,0.205882,0.309091,0.336427,0.103528,0.451613,0.394231,0.104651,0.128976,0.186747,5.000000
0.191638,0.137255,0.363636,0.387471,0.108896,0.322581,0.413462,0.383721,0.159823,0.168675,5.000000
0.048780,0.460784,0.318182,0.329466,0.013804,0.193548,0.326923,0.406977,0.128976,0.054217,4.000000
0.205575,0.196078,0.427273,0.494200,0.095092,0.209677,0.211538,0.290698,0.157894,0.295181,5.000000
0.125436,0.156863,0.427273,0.238979,0.084356,0.709677,0.298077,0.139535,0.072295,0.222892,6.000000
0.229965,0.127451,0.581818,0.394432,0.203988,0.387097,0.240385,0.325581,0.192596,0.198795,6.000000
0.094077,0.147059,0.463636,0.336427,0.061350,0.677419,0.269231,0.313953,0.083091,0.180723,8.000000
0.184669,0.264706,0.318182,0.419954,0.202454,0.225806,0.442308,0.418605,0.235010,0.337349,6.000000
0.045296,0.196078,0.409091,0.199536,0.116564,0.354839,0.298077,0.127907,0.140544,0.240964,5.000000
0.111498,0.186275,0.290909,0.259861,0.010736,0.193548,0.307692,0.279070,0.120108,0.445783,6.000000
0.135889,0.117647,0.645455,0.308585,0.012270,0.338710,0.365385,0.360465,0.121264,0.186747,6.000000
0.132404,0.235294,0.454545,0.410673,0.064417,0.483871,0.211538,0.372093,0.101021,0.192771,6.000000
0.142857,0.352941,0.490909,0.285383,0.055982,0.532258,0.221154,0.290698,0.086562,0.168675,7.000000
0.080139,0.196078,0.345454,0.322506,0.173313,0.193548,0.346154,0.465116,0.202236,0.150602,5.000000
0.083624,0.147059,0.163636,0.378190,0.200920,0.161290,0.317308,0.279070,0.201272,0.234940,6.000000
0.153310,0.156863,0.281818,0.229698,0.104294,0.629032,0.442308,0.127907,0.121264,0.295181,7.000000
0.090592,0.098039,0.400000,0.236659,0.026074,0.709677,0.221154,0.313953,0.048389,0.228916,6.000000
0.163763,0.284314,0.409091,0.301624,0.085890,0.903226,0.317308,0.058140,0.059764,0.180723,6.000000
0.083624,0.098039,0.336364,0.213457,0.006135,0.596774,0.336538,0.174419,0.055716,0.174699,6.000000
0.069686,0.044118,0.390909,0.136891,0.012270,0.596774,0.250000,0.325581,0.058415,0.216867,7.000000
0.146341,0.264706,0.281818,0.510441,0.230061,0.403226,0.394231,0.430233,0.207056,0.144578,6.000000
0.163763,0.156863,0.545455,0.345708,0.007669,0.822581,0.115385,0.116279,0.012145,0.204819,7.000000
0.118467,0.166667,0.309091,0.501160,0.144172,0.322581,0.576923,0.244186,0.204163,0.445783,4.000000
0.097561,0.186275,0.345454,0.324826,0.027607,0.193548,0.326923,0.337209,0.125120,0.162651,6.000000
0.181185,0.147059,0.254545,0.373550,0.188650,0.129032,0.365385,0.360465,0.209948,0.385542,5.000000
0.184669,0.186275,0.354545,0.380510,0.171779,0.290323,0.346154,0.441860,0.190476,0.156627,5.000000
0.066202,0.245098,0.263636,0.561485,0.142638,0.483871,0.307692,0.383721,0.139580,0.469880,6.000000
0.104530,0.200980,0.254545,0.445476,0.214724,0.193548,0.365385,0.267442,0.209948,0.192771,5.000000
0.059233,0.352941,0.490909,0.208817,0.056748,0.774194,0.278846,0.360465,0.058607,0.132530,7.000000
0.038328,0.088235,0.063636,0.190255,0.006135,0.338710,0.451923,0.174419,0.113552,0.186747,5.000000
0.090592,0.294118,0.509091,0.422274,0.141104,0.193548,0.298077,0.453488,0.192596,0.150602,5.000000
0.156794,0.088235,0.518182,0.327146,0.015337,0.258065,0.394231,0.627907,0.148254,0.192771,6.000000
0.160279,0.274510,0.381818,0.408353,0.099693,0.419355,0.336538,0.465116,0.146712,0.373494,6.000000
0.080139,0.588235,0.418182,0.317865,0.042945,0.209677,0.250000,0.209302,0.122614,0.156627,5.000000
0.020906,0.235294,0.381818,0.290023,0.061350,0.177419,0.355769,0.325581,0.167534,0.144578,3.000000
0.160279,0.196078,0.290909,0.431555,0.108896,0.483871,0.394231,0.383721,0.159823,0.295181,6.000000
0.094077,0.176471,0.218182,0.236659,0.024540,0.322581,0.461538,0.255814,0.134759,0.246988,5.000000
0.139373,0.274510,0.390909,0.245940,0.220859,0.161290,0.221154,0.337209,0.206092,0.349398,5.000000
0.048780,0.254902,0.581818,0.259861,0.064417,0.741936,0.269231,0.569767,0.093889,0.150602,6.000000
0.118467,0.254902,0.572727,0.303944,0.070552,0.693548,0.317308,0.290698,0.087719,0.186747,7.000000
0.160279,0.196078,0.345454,0.394432,0.182515,0.161290,0.326923,0.348837,0.200308,0.156627,6.000000
0.104530,0.137255,0.454545,0.271462,0.217791,0.274194,0.432692,0.325581,0.252362,0.228916,5.000000
0.146341,0.274510,0.290909,0.248260,0.197853,0.193548,0.365385,0.302326,0.213803,0.289157,5.000000
0.114983,0.284314,0.581818,0.199536,0.013804,0.645161,0.201923,0.395349,0.053017,0.180723,7.000000
0.080139,0.245098,0.545455,0.255220,0.009202,0.532258,0.144231,0.465116,0.064392,0.180723,6.000000
0.080139,0.068627,0.445455,0.201856,0.165644,0.322581,0.240385,0.313953,0.201079,0.204819,6.000000
0.069686,0.215686,0.463636,0.178654,0.065951,0.822581,0.192308,0.418605,0.048582,0.228916,7.000000
0.121951,0.205882,0.209091,0.294664,0.049080,0.225806,0.307692,0.209302,0.128976,0.295181,6.000000
0.216028,0.200980,0.427273,0.299304,0.069785,0.709677,0.134615,0.139535,0.046076,0.174699,8.000000
0.045296,0.372549,0.490909,0.146172,0.067485,0.564516,0.259615,0.441860,0.087526,0.186747,7.000000
0.118467,0.107843,0.563636,0.250580,0.085890,0.258065,0.278846,0.244186,0.142471,0.138554,6.000000
0.184669,0.225490,0.272727,0.352668,0.188650,0.354839,0.250000,0.430233,0.160979,0.186747,5.000000
0.114983,0.421569,0.627273,0.436195,0.144172,0.161290,0.326923,0.290698,0.211875,0.144578,5.000000
0.160279,0.176471,0.436364,0.410673,0.110429,0.177419,0.269231,0.372093,0.167534,0.277108,5.000000
0.121951,0.490196,0.245455,0.248260,0.177147,0.451613,0.442308,0.197674,0.169461,0.162651,6.000000
0.132404,0.156863,0.436364,0.382831,0.165644,0.161290,0.326923,0.255814,0.204743,0.162651,5.000000
0.059233,0.264706,0.436364,0.266821,0.184049,0.419355,0.250000,0.244186,0.159629,0.168675,6.000000
0.163763,0.107843,0.254545,0.252900,0.197853,0.435484,0.298077,0.476744,0.160979,0.210843,6.000000
0.121951,0.147059,0.463636,0.280742,0.254601,0.129032,0.230769,0.244186,0.238095,0.216867,6.000000
0.108014,0.343137,0.400000,0.215777,0.059816,0.677419,0.375000,0.395349,0.090418,0.168675,7.000000
0.139373,0.186275,0.390909,0.315545,0.102761,0.290323,0.192308,0.302326,0.140929,0.120482,5.000000
0.080139,0.078431,0.163636,0.292343,0.228528,0.112903,0.346154,0.244186,0.217659,0.162651,7.000000
0.034843,0.274510,0.427273,0.194896,0.084356,0.774194,0.269231,0.058140,0.066127,0.168675,7.000000
0.083624,0.078431,0.427273,0.222738,0.018405,0.709677,0.269231,0.616279,0.048389,0.210843,7.000000
0.048780,0.274510,0.618182,0.211137,0.023006,0.564516,0.221154,0.569767,0.088490,0.162651,7.000000
0.034843,0.362745,0.318182,0.134571,0.294478,0.483871,0.307692,0.186047,0.202236,0.204819,6.000000
0.170732,0.088235,0.445455,0.322506,0.016871,0.564516,0.355769,0.255814,0.086562,0.192771,7.000000
0.121951,0.088235,0.472727,0.250580,0.055215,0.532258,0.240385,0.244186,0.090803,0.192771,6.000000
0.048780,0.098039,0.418182,0.153132,0.009202,0.451613,0.394231,0.476744,0.094273,0.222892,5.000000
0.083624,0.186275,0.345454,0.139211,0.044479,0.564516,0.192308,0.186047,0.054559,0.156627,6.000000
0.156794,0.147059,0.363636,0.436195,0.200920,0.161290,0.326923,0.360465,0.222479,0.114458,5.000000
0.177700,0.166667,0.363636,0.464037,0.116564,0.451613,0.355769,0.279070,0.164257,0.192771,6.000000
0.108014,0.303922,0.209091,0.276102,0.081288,0.612903,0.480769,0.337209,0.107769,0.204819,6.000000
0.066202,0.117647,0.581818,0.153132,0.073620,0.887097,0.230769,0.220930,0.058029,0.198795,7.000000
0.132404,0.049020,0.445455,0.271462,0.133436,0.258065,0.365385,0.197674,0.182957,0.204819,5.000000
0.097561,0.245098,0.327273,0.215777,0.041411,0.693548,0.317308,0.104651,0.078850,0.180723,7.000000
0.017422,0.254902,0.427273,0.074246,0.184049,0.596774,0.326923,0.209302,0.136687,0.204819,5.000000
0.111498,0.098039,0.745455,0.213457,0.012270,0.403226,0.346154,0.441860,0.129747,0.174699,7.000000
0.069686,0.284314,0.245455,0.375870,0.203988,0.209677,0.423077,0.674419,0.224021,0.385542,5.000000
0.177700,0.058824,0.600000,0.299304,0.009202,0.564516,0.250000,0.151163,0.071911,0.186747,7.000000
0.135889,0.196078,0.409091,0.371230,0.099693,0.419355,0.403846,0.244186,0.169461,0.253012,5.000000
0.076655,0.068627,0.381818,0.238979,0.010736,0.322581,0.365385,0.627907,0.117409,0.240964,5.000000
0.118467,0.196078,0.490909,0.211137,0.027607,0.596774,0.278846,0.197674,0.068054,0.168675,7.000000
0.111498,0.441176,0.436364,0.276102,0.032209,0.838710,0.153846,0.360465,0.027955,0.096386,8.000000
0.146341,0.088235,0.318182,0.280742,0.019939,0.274194,0.221154,0.220930,0.104878,0.126506,5.000000
0.125436,0.117647,0.300000,0.285383,0.004601,0.177419,0.288462,0.186047,0.113552,0.355422,6.000000
0.090592,0.235294,0.500000,0.299304,0.067485,0.709677,0.250000,0.325581,0.088683,0.150602,8.000000
0.094077,0.215686,0.536364,0.169374,0.029141,0.612903,0.230769,0.453488,0.068247,0.180723,7.000000
0.174216,0.225490,0.190909,0.322506,0.005368,0.564516,0.442308,0.116279,0.063042,0.186747,5.000000
0.073171,0.411765,0.581818,0.278422,0.021472,0.870968,0.134615,0.639535,0.045883,0.108434,7.000000
0.132404,0.098039,0.518182,0.561485,0.088957,0.322581,0.278846,0.348837,0.163678,0.180723,5.000000
0.184669,0.088235,0.254545,0.229698,0.007669,0.629032,0.269231,0.348837,0.043956,0.168675,7.000000
0.031359,0.196078,0.509091,0.271462,0.010736,0.370968,0.355769,0.267442,0.112203,0.246988,5.000000
0.080139,0.147059,0.354545,0.241299,0.018405,0.500000,0.307692,0.290698,0.084635,0.192771,6.000000
0.020906,0.215686,0.300000,0.141531,0.159509,0.677419,0.403846,0.220930,0.123963,0.216867,6.000000
0.020906,0.156863,0.345454,0.150812,0.186350,0.790323,0.269231,0.406977,0.130133,0.228916,6.000000
0.003484,0.186275,0.209091,0.185615,0.009969,0.548387,0.317308,0.093023,0.054366,0.168675,4.000000
0.087108,0.156863,0.481818,0.283063,0.015337,0.403226,0.326923,0.267442,0.119337,0.180723,5.000000
0.066202,0.196078,0.400000,0.245940,0.009202,0.322581,0.365385,0.523256,0.132832,0.234940,6.000000
0.069686,0.470588,0.545455,0.389791,0.150307,0.177419,0.365385,0.267442,0.215732,0.072289,4.000000
0.006969,0.215686,0.418182,0.255220,0.009202,0.661290,0.375000,0.139535,0.071911,0.204819,6.000000
0.069686,0.299020,0.509091,0.245940,0.184049,0.306452,0.182692,0.476744,0.179101,0.024096,6.000000
0.059233,0.254902,0.627273,0.292343,0.027607,0.951613,0.201923,0.651163,0.044149,0.132530,7.000000
0.062718,0.166667,0.545455,0.157773,0.012270,0.548387,0.134615,0.465116,0.055909,0.138554,5.000000
0.160279,0.205882,0.336364,0.429234,0.194785,0.225806,0.288462,0.267442,0.198380,0.301205,5.000000
0.184669,0.225490,0.400000,0.313225,0.013804,0.322581,0.269231,0.232558,0.095816,0.042169,5.000000
0.118467,0.205882,0.409091,0.392111,0.026074,0.419355,0.375000,0.488372,0.115480,0.289157,6.000000
0.080139,0.147059,0.572727,0.301624,0.202454,0.387097,0.259615,0.395349,0.189704,0.198795,6.000000
0.010453,0.176471,0.345454,0.106729,0.015337,0.258065,0.365385,0.267442,0.140544,0.283133,5.000000
0.076655,0.294118,0.409091,0.350348,0.105828,0.322581,0.346154,0.244186,0.158858,0.162651,5.000000
0.087108,0.284314,0.527273,0.180974,0.021472,0.741936,0.326923,0.430233,0.061500,0.090361,7.000000
0.170732,0.196078,0.272727,0.324826,0.173313,0.387097,0.288462,0.418605,0.160594,0.174699,6.000000
0.045296,0.107843,0.436364,0.234339,0.093558,0.483871,0.346154,0.186047,0.128976,0.295181,7.000000
0.101045,0.519608,0.490909,0.220418,0.119632,0.975807,0.192308,0.581395,0.073067,0.006024,7.000000
0.062718,0.098039,0.272727,0.111369,0.007669,0.483871,0.432692,0.337209,0.076730,0.180723,6.000000
0.132404,0.166667,0.400000,0.252900,0.026074,0.629032,0.307692,0.302326,0.068054,0.271084,7.000000
0.174216,0.176471,0.372727,0.389791,0.107362,0.145161,0.346154,0.267442,0.175246,0.186747,6.000000
0.020906,0.117647,0.427273,0.257541,0.220859,0.258065,0.230769,0.360465,0.203585,0.150602,6.000000
0.073171,0.215686,0.409091,0.276102,0.016871,0.467742,0.346154,0.511628,0.111625,0.192771,5.000000
0.038328,0.274510,0.345454,0.132251,0.007669,0.419355,0.259615,0.279070,0.086562,0.192771,5.000000
0.184669,0.245098,0.209091,0.542923,0.289110,0.129032,0.355769,0.209302,0.267785,0.289157,5.000000
0.027875,0.264706,0.427273,0.211137,0.118098,0.467742,0.336538,0.325581,0.169461,0.403614,5.000000
0.094077,0.078431,0.872727,0.313225,0.082822,0.435484,0.221154,0.279070,0.147098,0.174699,6.000000
0.062718,0.274510,0.418182,0.290023,0.053681,0.161290,0.259615,0.267442,0.147291,0.186747,6.000000
0.167247,0.156863,0.390909,0.408353,0.118098,0.241935,0.288462,0.325581,0.167148,0.228916,6.000000
0.083624,0.147059,0.418182,0.225058,0.013804,0.500000,0.326923,0.290698,0.087719,0.234940,6.000000
0.080139,0.137255,0.281818,0.236659,0.019172,0.612903,0.221154,0.093023,0.049161,0.240964,7.000000
0.125436,0.147059,0.572727,0.526682,0.177914,0.290323,0.288462,0.348837,0.202236,0.174699,6.000000
0.188153,0.058824,0.445455,0.417633,0.013804,0.241935,0.432692,0.465116,0.144399,0.156627,6.000000
0.080139,0.078431,0.163636,0.292343,0.228528,0.112903,0.346154,0.244186,0.217659,0.162651,7.000000
0.090592,0.196078,0.536364,0.410673,0.010736,0.451613,0.250000,0.267442,0.096395,0.216867,5.000000
0.059233,0.147059,0.409091,0.199536,0.016871,0.435484,0.288462,0.279070,0.095624,0.180723,7.000000
0.083624,0.176471,0.509091,0.150812,0.079755,0.483871,0.278846,0.360465,0.111625,0.174699,6.000000
0.048780,0.205882,0.290909,0.238979,0.079755,0.516129,0.298077,0.418605,0.113552,0.192771,5.000000
0.108014,0.367647,0.445455,0.225058,0.019939,0.967742,0.115385,0.709302,0.006748,0.108434,7.000000
0.153310,0.225490,0.681818,0.470998,0.194785,0.322581,0.394231,0.430233,0.237324,0.132530,5.000000
0.080139,0.186275,0.227273,0.262181,0.016871,0.629032,0.394231,0.337209,0.072682,0.162651,6.000000
0.205575,0.156863,0.427273,0.290023,0.016871,0.629032,0.221154,0.686047,0.061500,0.156627,7.000000
0.212544,0.049020,0.372727,0.317865,0.007669,0.516129,0.240385,0.581395,0.068440,0.253012,7.000000
0.202091,0.049020,0.218182,0.327146,0.092025,0.225806,0.278846,0.244186,0.161365,0.343374,6.000000
0.073171,0.313726,0.300000,0.252900,0.111963,0.854839,0.413462,0.279070,0.089647,0.192771,7.000000
0.177700,0.078431,0.509091,0.368910,0.012270,0.338710,0.173077,0.174419,0.090418,0.162651,6.000000
0.027875,0.225490,0.381818,0.266821,0.009202,0.306452,0.317308,0.255814,0.101985,0.228916,6.000000
0.108014,0.323529,0.363636,0.245940,0.073620,0.789247,0.278846,0.255814,0.057644,0.144578,7.000000
0.097561,0.196078,0.736364,0.341067,0.030675,0.709677,0.192308,0.232558,0.082706,0.162651,5.000000
0.017422,0.343137,0.354545,0.385151,0.013804,0.274194,0.500000,0.267442,0.154039,0.180723,4.000000
0.128920,0.088235,0.400000,0.322506,0.018405,0.354839,0.480769,0.523256,0.136687,0.228916,6.000000
0.055749,0.210784,0.445455,0.290023,0.024540,0.322581,0.173077,0.534884,0.128591,0.120482,5.000000
0.076655,0.519608,0.200000,0.489559,0.176380,0.193548,0.403846,0.302326,0.235010,0.228916,5.000000
0.069686,0.058824,0.281818,0.167053,0.006135,0.548387,0.298077,0.372093,0.064006,0.228916,6.000000
0.116725,0.176471,0.536364,0.480278,0.052147,0.241935,0.278846,0.534884,0.163678,0.156627,5.000000
0.170732,0.117647,0.563636,0.373550,0.171779,0.145161,0.442308,0.697674,0.256216,0.228916,6.000000
0.069686,0.254902,0.390909,0.315545,0.079755,0.306452,0.240385,0.476744,0.138616,0.114458,5.000000
0.209059,0.372549,0.481818,0.459397,0.058282,0.290323,0.230769,0.348837,0.130904,0.150602,5.000000
0.163763,0.127451,0.272727,0.348028,0.027607,0.129032,0.298077,0.290698,0.140544,0.168675,8.000000
0.167247,0.333333,0.381818,0.394432,0.180982,0.274194,0.211538,0.441860,0.175631,0.246988,5.000000
0.041812,0.137255,0.400000,0.201856,0.012270,0.322581,0.240385,0.244186,0.117409,0.343374,6.000000
0.132404,0.215686,0.327273,0.341067,0.004601,0.661290,0.298077,0.162791,0.049546,0.216867,6.000000
0.034843,0.343137,0.500000,0.245940,0.088957,0.161290,0.230769,0.406977,0.177173,0.295181,4.000000
0.209059,0.225490,0.309091,0.452436,0.208589,0.225806,0.346154,0.430233,0.215732,0.289157,5.000000
0.205575,0.196078,0.336364,0.480278,0.095092,0.225806,0.250000,0.279070,0.155966,0.246988,5.000000
0.069686,0.480392,0.518182,0.262181,0.050613,0.774194,0.403846,0.523256,0.088490,0.234940,7.000000
0.160279,0.078431,0.745455,0.310905,0.013804,0.709677,0.269231,0.348837,0.078850,0.240964,7.000000
0.114983,0.303922,0.490909,0.392111,0.144172,0.354839,0.375000,0.441860,0.198380,0.204819,5.000000
0.097561,0.245098,0.436364,0.290023,0.065951,0.387097,0.230769,0.232558,0.107769,0.162651,7.000000
0.181185,0.431373,0.490909,0.547564,0.177914,0.209677,0.269231,0.372093,0.200308,0.265060,6.000000
0.087108,0.245098,0.445455,0.276102,0.064417,0.225806,0.230769,0.302326,0.147291,0.084337,5.000000
